"cena","Oferta od","Kategoria","Marka pojazdu","Model pojazdu","Generacja","Rok produkcji","Przebieg","Pojemnoœæ skokowa","Rodzaj paliwa","Moc","Skrzynia biegów","Napêd","Typ","Liczba drzwi","Liczba miejsc","Kolor","Metalik","VAT mar¿a","Kraj pochodzenia","Numer rejestracyjny pojazdu","Zarejestrowany w Polsce","Pierwszy w³aœciciel","Bezwypadkowy","Serwisowany w ASO","Stan","VIN","Emisja CO2","Mo¿liwoœæ finansowania","Gwarancja dealerska (w cenie)","Pierwsza rejestracja","Faktura VAT","Leasing","Miesiêczna rata","Wersja","Filtr cz¹stek sta³ych","Per³owy","lub do (przebieg km)","Akryl (niemetalizowany)","Uszkodzony","Homologacja ciê¿arowa","Matowy","Tuning","Kierownica po prawej (Anglik)"
"49 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","211 000 km","1 968 cm3","Diesel","177 KM","Automatyczna","4x4 (sta³y)","Kombi","5","5","Inny kolor","Tak",NA,NA,NA,"Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","155 g/km","Tak",NA,NA,"Tak","Tak",NA,"Alltrack 2.0 TDI 4Motion DSG BlueMotion Tec","Tak","Tak",NA,NA,NA,NA,NA,NA,NA
"28 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","210 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Niebieski","Tak",NA,NA,NA,"Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,"Variant 1.6 TDI BlueMotion",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26 999","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","394 123 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Bia³y","Tak",NA,NA,"DWDWDW","Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,"05/03/2014",NA,NA,NA,"2.0 TDI Comfortline",NA,"Tak",NA,NA,NA,NA,NA,"Tak",NA
"26 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","218 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak",NA,"Niemcy","DGR70KT","Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","116 g/km",NA,NA,"13/10/2011",NA,NA,NA,"1.6 TDI Comfortline","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"34 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","208 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czarny","Tak",NA,NA,NA,NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km",NA,NA,NA,NA,NA,NA,"Variant 2.0 TDI DSG BlueMotion Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","304 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Srebrny",NA,NA,NA,NA,"Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","120 g/km",NA,NA,NA,NA,NA,NA,"Variant 2.0 TDI BlueMotion Technology","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"42 999","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","264 486 km","1 968 cm3","Diesel","170 KM","Automatyczna","4x4 (do³¹czany automatycznie)","Kombi","5","5","Bia³y","Tak","Tak","Szwecja",NA,NA,NA,NA,"Tak","U¿ywane","Wyœwietl VIN","149 g/km",NA,NA,NA,NA,NA,NA,"2.0 TDI 4Mot Highline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18 819","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","457 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Be¿owy","Tak",NA,"Niemcy",NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km","Tak",NA,NA,NA,NA,NA,"2.0 TDI Highline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","217 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak",NA,"Niemcy","SHGDD69",NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","119 g/km","Tak",NA,"05/12/2011",NA,NA,NA,"2.0 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38 999","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","222 000 km","1 968 cm3","Diesel","170 KM","Manualna","Na przednie ko³a","Kombi","5","5","Br¹zowy","Tak",NA,NA,NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","123 g/km",NA,NA,NA,NA,NA,NA,"2.0 TDI Highline",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"46 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","183 300 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny",NA,NA,"Niemcy",NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,NA,NA,NA,NA,"2.0 TDI Comfortline",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"28 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","246 100 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Szary","Tak",NA,"Niemcy",NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","127 g/km",NA,NA,NA,NA,NA,NA,"Variant 2.0 TDI BlueMotion Technology DPF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","189 000 km","1 968 cm3","Diesel","177 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czarny",NA,NA,"Niemcy","PMYC307",NA,NA,NA,"Tak","U¿ywane","Wyœwietl VIN","136 g/km",NA,NA,"13/06/2013",NA,NA,NA,"Variant 2.0 TDI DSG BlueMotion Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","225 600 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czerwony",NA,NA,"Szwajcaria","FGW05279","Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA
"39 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","203 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny",NA,NA,NA,"WR471CJ","Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","116 g/km",NA,NA,"01/07/2014",NA,NA,NA,"1.6 TDI Business Line",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"36 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","278 000 km","1 968 cm3","Diesel","170 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Be¿owy",NA,NA,NA,NA,"Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","139 g/km",NA,NA,NA,NA,NA,NA,"2.0 TDI Highline DSG","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"39 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","249 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Br¹zowy","Tak","Tak","Niemcy",NA,NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km","Tak","12 miesiêcy","01/08/2014",NA,NA,NA,"2.0 TDI Highline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","199 000 km","1 968 cm3","Diesel","177 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czarny","Tak","Tak","Niemcy",NA,"Tak","Tak",NA,"Tak","U¿ywane","Wyœwietl VIN","136 g/km","Tak",NA,NA,NA,NA,NA,"2.0 TDI Highline DSG","Tak","Tak",NA,NA,NA,NA,NA,NA,NA
"27 400","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2010","199 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Sedan","4","5","Czarny",NA,"Tak",NA,NA,"Tak","Tak",NA,NA,"U¿ywane","Wyœwietl VIN","114 g/km","Tak",NA,NA,NA,NA,NA,"1.6 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","154 150 km","1 390 cm3","Benzyna","160 KM","Manualna","Na przednie ko³a","Sedan","4","5","Bia³y",NA,"Tak","Polska",NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","144 g/km",NA,NA,NA,NA,NA,NA,"1.4 TSI BMT Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","230 000 km","1 968 cm3","Diesel","140 KM","Manualna",NA,"Kombi","5",NA,"Srebrny",NA,NA,NA,NA,NA,NA,NA,NA,"U¿ywane","Wyœwietl VIN",NA,"Tak",NA,NA,NA,NA,NA,"2.0 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","192 568 km","1 968 cm3","Diesel","177 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak",NA,"Polska","PGO39009","Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN","136 g/km",NA,NA,"22/07/2014",NA,NA,NA,"2.0 TDI Highline DSG","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"40 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","241 184 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny","Tak",NA,"Niemcy","WWE1FV7","Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,"03/03/2014",NA,NA,NA,"2.0 TDI Comfortline R-Style","Tak","Tak",NA,NA,NA,NA,NA,NA,NA
"20 776","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","406 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Br¹zowy","Tak",NA,"Polska",NA,"Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN",NA,"Tak",NA,NA,"Tak","Tak",NA,"2.0 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49 000","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","94 089 km","1 968 cm3","Diesel","170 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak",NA,"Polska",NA,"Tak",NA,NA,"Tak","U¿ywane","Wyœwietl VIN",NA,"Tak",NA,"06/08/2012",NA,"Tak","292 PLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28 950","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","201 000 km","1 600 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Niebieski","Tak",NA,NA,NA,NA,NA,NA,NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","193 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Inny kolor","Tak",NA,NA,NA,NA,"Tak","Tak",NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","141 000 km","1 390 cm3","Benzyna","160 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny",NA,NA,"Polska","WI9915U","Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN",NA,NA,NA,"13/11/2013","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43 500","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","89 000 km","1 390 cm3","Benzyna","160 KM","Automatyczna","Na przednie ko³a","Sedan","4","5","Czarny",NA,NA,"Polska","WI8172V","Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN",NA,NA,NA,"27/03/2014","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","130 916 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Niebieski","Tak","Tak","Niemcy","OK99046","Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","119 g/km","Tak",NA,"10/09/2014",NA,NA,NA,"2.0 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","186 000 km","1 968 cm3","Diesel","177 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Bia³y",NA,NA,"Niemcy",NA,"Tak",NA,NA,"Tak","U¿ywane","Wyœwietl VIN","136 g/km",NA,NA,"10/04/2014",NA,NA,NA,"2.0 TDI Highline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","347 601 km","1 968 cm3","Diesel","170 KM","Automatyczna","4x4 (do³¹czany automatycznie)","Kombi","5","5","Czarny",NA,NA,NA,"ESK6N50","Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","149 g/km",NA,NA,"17/05/2012",NA,NA,NA,"2.0 TDI 4Mot Highline DSG",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"11 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2008","320 000 km","1 896 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny",NA,NA,"Niemcy","PO7ER32","Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","153 g/km",NA,NA,"08/10/2008",NA,NA,NA,"1.9 TDI Trendline","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"23 499","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","285 500 km","1 984 cm3","Benzyna","211 KM","Manualna","Na przednie ko³a","Kombi","5","5","Z³oty","Tak","Tak",NA,NA,"Tak","Tak",NA,"Tak","U¿ywane","Wyœwietl VIN","169 g/km",NA,NA,NA,NA,NA,NA,"2.0 TSI Highline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28 000","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","258 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak","Tak","Niemcy",NA,"Tak","Tak",NA,"Tak","U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49 999","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","187 139 km","1 968 cm3","Diesel","177 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Bia³y",NA,"Tak","Niemcy","FLRC600",NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","136 g/km","Tak","3 miesiêcy","09/05/2014",NA,NA,NA,"2.0 TDI Highline DSG",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"31 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","287 766 km","1 390 cm3","Benzyna","122 KM","Manualna","Na przednie ko³a","Kombi","5","5","Be¿owy","Tak",NA,"Polska","SI66406","Tak","Tak","Tak",NA,"U¿ywane","Wyœwietl VIN","149 g/km",NA,NA,"27/02/2014",NA,NA,NA,"1.4 TSI Business Line",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","246 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czarny",NA,NA,"Niemcy","WPY29293","Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km",NA,NA,"21/01/2015",NA,NA,NA,"2.0 TDI Comfortline DSG",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"24 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","230 000 km","1 400 cm3","Benzyna","122 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czarny","Tak",NA,NA,NA,NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26 700","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","275 600 km","1 968 cm3","Diesel","143 KM","Manualna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak","Tak",NA,NA,"Tak","Tak",NA,"Tak","U¿ywane","Wyœwietl VIN",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39 800","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","212 800 km","1 968 cm3","Diesel","140 KM","Manualna",NA,"Kombi","5",NA,"Inny kolor",NA,NA,NA,NA,"Tak",NA,NA,"Tak","U¿ywane","Wyœwietl VIN","139 g/km",NA,NA,"24/03/2014",NA,NA,NA,"2.0 TDI 4Mot Highline",NA,NA,NA,"Tak",NA,NA,NA,NA,NA
"29 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","262 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Niebieski",NA,NA,"Niemcy",NA,NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN",NA,"Tak",NA,"01/03/2012",NA,NA,NA,"2.0 TDI Comfortline",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"45 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","57 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Br¹zowy","Tak",NA,NA,NA,NA,"Tak",NA,NA,"U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,"13/03/2014",NA,NA,NA,"2.0 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","214 000 km","2 000 cm3","Diesel","170 KM","Automatyczna",NA,"Kombi","5","5","Br¹zowy","Tak","Tak","Niemcy",NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN",NA,"Tak",NA,NA,"Tak",NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"37 000","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","173 269 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czerwony",NA,NA,NA,NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN",NA,"Tak",NA,"17/03/2011",NA,"Tak","220 PLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55 001","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2016","63 050 km","1 395 cm3","Benzyna","150 KM","Manualna","Na przednie ko³a","Sedan","4","5","Czarny","Tak",NA,"Polska",NA,"Tak","Tak",NA,"Tak","U¿ywane","Wyœwietl VIN",NA,"Tak",NA,"20/10/2016","Tak","Tak","327 PLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48 700","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","68 678 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Br¹zowy","Tak",NA,NA,NA,"Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,"31/01/2014",NA,NA,NA,"2.0 TDI Comfortline",NA,NA,NA,NA,NA,"Tak",NA,NA,NA
"38 600","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","193 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czarny",NA,"Tak",NA,"CB755MF","Tak",NA,NA,"Tak","U¿ywane","Wyœwietl VIN","139 g/km",NA,NA,"20/02/2012",NA,NA,NA,"Variant 2.0 Blue TDI DSG SCR","Tak",NA,NA,"Tak",NA,NA,NA,NA,NA
"32 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","190 400 km","1 600 cm3","Diesel","105 KM","Automatyczna","Na przednie ko³a","Kombi",NA,NA,"Br¹zowy",NA,NA,NA,"DMI 27200",NA,NA,NA,NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA
"34 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","328 743 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Br¹zowy","Tak",NA,NA,NA,NA,NA,NA,NA,"U¿ywane","Wyœwietl VIN",NA,"Tak",NA,NA,NA,NA,NA,"2.0 TDI Highline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","225 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny","Tak",NA,NA,"WY4868N","Tak",NA,NA,"Tak","U¿ywane","Wyœwietl VIN","113 g/km",NA,NA,NA,NA,NA,NA,"Variant 1.6 TDI BlueMotion","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"27 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","258 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny","Tak",NA,"Niemcy",NA,"Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,"02/05/2011",NA,NA,NA,"1.6 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47 970","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","74 000 km","1 395 cm3","Benzyna","150 KM","Manualna","Na przednie ko³a","Kombi","5",NA,"Br¹zowy",NA,NA,"Polska","SBE77417","Tak","Tak","Tak",NA,"U¿ywane","Wyœwietl VIN",NA,"Tak",NA,"03/05/2014","Tak",NA,NA,"ver-1-4-tsi-bmt-act-comfortline",NA,NA,NA,NA,NA,"Tak",NA,NA,NA
"31 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","344 038 km","1 968 cm3","Diesel","170 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czarny",NA,NA,NA,NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","139 g/km",NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA
"34 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","187 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Sedan","5","5","Srebrny","Tak","Tak","Niemcy",NA,"Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","116 g/km",NA,NA,NA,NA,NA,NA,"1.6 TDI Comfortline",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"46 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","112 900 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czarny",NA,NA,NA,NA,"Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN","135 g/km",NA,NA,NA,NA,NA,NA,"Variant 2.0 TDI DSG BlueMotion Technology","Tak",NA,NA,"Tak",NA,NA,NA,NA,NA
"38 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2010","176 951 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Sedan","5","5","Br¹zowy","Tak",NA,"Polska",NA,"Tak","Tak","Tak",NA,"U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,"10/02/2011",NA,NA,NA,"2.0 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31 400","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","249 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Br¹zowy",NA,NA,"Polska","SZA5551A",NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN",NA,"Tak",NA,"06/03/2014",NA,NA,NA,"ver-1-6-tdi-comfortline",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"34 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","186 700 km","1 968 cm3","Diesel","140 KM","Manualna",NA,"Kombi","5","5","Niebieski",NA,NA,"Niemcy","OOL92P5","Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,NA,NA,NA,NA,"2.0 TDI Comfortline","Tak","Tak",NA,NA,NA,NA,NA,NA,NA
"25 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","290 000 km","1 798 cm3","Benzyna","160 KM","Manualna","Na przednie ko³a","Kombi","5","5","Bia³y",NA,NA,NA,NA,"Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","178 g/km",NA,NA,NA,NA,NA,NA,"1.8 TSI",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","193 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny","Tak",NA,"Dania",NA,"Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","120 g/km",NA,NA,NA,NA,NA,NA,"Variant 2.0 TDI BlueMotion Technology","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"38 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","130 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Niebieski",NA,NA,"Niemcy",NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,"2.0 TDI Comfortline","Tak",NA,NA,NA,NA,NA,NA,NA,NA
